class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,22236,2130706432,1558,0,0,0,0,310,514680,2278150,693334,34672,616,0,0,325782,0,0,0,87152,171548,3162088,2878282,1102878,331866,2,0,0,0,480,330,0,0,0,0,0,60186,1092380,2308368,60828,0,1980,1054,1544,2490,4662,1688252,1451140,364918,5722,0,2601374,371962,175320,120698,81208,55286,43218,36008,26428,10260,4352402,20,28,134,2,325782,35538,718042,383870,302580,327480,287180,182380,22236.81,4352402,4352402,4346124,8802,3854,70836,719960,3524802,1209600,132868,2,102,0,1946727.36,1175420.16,399065.28,212,668,0,53884,1502614,1388602,511002,46768,11690,5388,1628,186,0,86,4352402,4774,414,1284668,201526,213852,1412216,396890,7360,62,0,1740,602,1783368,30320,0,36694,0,0,1968704,5424,994,0,0,2240,1181870,0,0,0,0,38186,9852,3446,5186312,561646,121902,15588,9566940,980646,1699404,62866,274,1460,21236810,13.22,1168,1599806,988082,523598,89602,142566,99752,45068,31668,1620,0,4,8
neg,10,0,0,0,0,0,0,0,0,860,2514,1824,0,0,0,1936,0,0,0,0,0,9288,7166,12290,646,0,0,0,0,8,12,0,0,0,0,0,0,0,0,5198,0,54,8,48,990,102,548,3448,0,0,0,3884,246,70,82,134,132,472,68,90,20,21592,0,6,10,0,1936,110,10334,1888,,,,12140,9.44,21592,21592,22758,24,0,2046,21460,5232,1209600,226,2,4,0,1552.32,228.48,2324.16,2,14,0,0,4,1936,2246,1002,10,0,0,0,8,8,21592,1164,8,14,10,36,434,2750,746,36,0,0,10,1736,226,0,0,0,0,1780,40,40,0,0,80,272,0,0,0,0,126,0,0,0,0,64,16,2060,206,0,14,0,0,0,0.84,38,3726,1218,46,8,32,16,70,82,0,0,0,0
neg,178520,0,,0,0,0,0,0,0,72158,2376310,7222182,1077422,2156,0,5199942,0,0,0,0,0,9810066,9022820,1124164,658178,0,0,0,0,0,0,0,0,0,0,0,84304,5143442,5203984,318498,0,7224,1980,3206,4442,312176,10390574,30614,12,0,0,3948904,1566514,852880,607246,530694,642454,1155490,1205598,224638,15810,10935540,166,1064,1482,444,5199942,108026,623358,498054,122080,118560,118500,5160,178519.33,10935540,10935540,10841954,78602,1721772,114964,29860,10750228,1209600,0,,,,10131458.88,0.0,608630.4,,,0,0,4742,813706,5657204,4050620,183860,33000,7020,76,,0,10935540,9232,1534,312026,357732,847896,8756164,457494,8150,0,0,,,,,,,,,,6000,66,0,0,0,0,0,0,0,0,56036,152484,27072,0,0,378610,45948,19653940,2588702,0,0,0,0,6259410,,,649160,2014902,1489804,714476,1847704,2337750,948378,355866,388578,3610,0,0
neg,39390,2130706432,138,0,0,0,0,0,0,146,98324,2092014,679848,58896,8896,1378638,0,0,0,0,0,2571590,2118572,587666,401820,0,0,2234,0,388,80,0,0,0,0,0,285380,1840724,504188,307832,0,1740,1418,4644,4654,104158,2820514,996,0,0,0,1043838,616036,204556,154360,147088,178358,315180,278708,0,0,3159684,650,2684,792,10,1378638,48738,349908,235974,244560,199580,,138980,39389.63,3159684,3159684,3163596,20835,15546,70794,735540,2938124,1209600,91004,2,108,0,2603196.48,0.0,333222.72,8,892,0,0,0,2808,420262,1775744,707934,25546,5256,574,8,16,3159684,3580,420,50664,191426,135950,1965124,574662,16114,184,0,252,308,1394716,443772,0,117104,0,14,2629656,1842,218,0,0,0,0,0,0,0,0,33478,44638,14076,0,0,65928,8816,17850980,2166210,0,0,0,0,347200,1048.72,994,352348,790122,490460,237844,434116,511556,89494,29692,2492,0,0,0
neg,418474,0,,0,0,0,0,0,0,726390,9345422,21287550,10521272,767424,47682,20346120,85596,60,0,1712,3134,35874998,29213734,11124990,4996682,0,0,0,0,0,0,0,0,0,0,0,25844,2945774,39702620,21502,0,77302,96250,143152,359006,14239636,27719160,61210,20,4,0,17604430,8522144,5394096,3329804,2239340,1645000,1890816,1906662,161854,1594,47018784,0,652,4320,514,20346120,673020,4855220,6215688,284260,313040,299260,218300,418474.31,47018784,47018784,45775572,243197,792260,95028,881140,42695740,1209600,0,,,,35755015.68,0.0,6877149.12,0,0,0,0,95332,3449444,14795906,17308926,6119958,825548,99818,808,,4666,47018784,65418,12574,3610678,3218644,6833584,27360886,1571260,22694,2,0,,,,,,,,,,38874,1098,0,0,0,0,0,0,0,0,468796,54506,17130,0,0,724286,104520,87781180,11284048,0,0,0,0,505861640,25243.2,34548,7059712,18238766,9486876,1813340,3448668,1631748,638470,200602,171034,6524,0,0
neg,80232,2130706434,88,0,0,0,0,0,0,2648,623968,3228618,1110326,33672,1012,2260036,0,0,0,0,0,4519524,3969320,662984,490308,0,0,0,0,232,62,0,0,0,0,0,114218,2099774,2080336,705916,0,3020,1446,2564,7298,270276,4714832,808,0,0,0,1244470,1406344,592700,487030,436782,382918,324028,125972,0,0,5182894,70,54,226,28,2260036,62992,401036,261134,145560,152940,144300,47480,80232.26,5182894,5182894,5195418,33030,1144,30804,337260,5000244,1209600,170766,4,88,0,4618670.4,0.0,378155.52,0,738,0,0,0,60946,1706180,2636520,569698,22566,4280,54,230,276,5182894,5782,634,166382,171528,205210,3889382,547294,13928,102,2,116,146,4610068,57278,0,58716,0,20,4658852,1870,88,0,0,0,0,0,0,0,0,40184,61754,28938,0,0,99708,21726,23110140,2323408,0,0,0,0,40959700,1167.36,1228,399714,854178,871452,503960,907176,653272,365470,183274,245940,15808,0,0
neg,41806,166,150,0,0,0,0,0,0,7484,897782,1451468,301428,6612,0,1219766,0,0,0,0,0,2480834,2210640,738036,210456,0,0,0,0,336,86,0,0,0,0,0,9844,231522,1761720,661688,0,2228,918,5638,63762,1727064,864802,362,0,0,0,753572,830928,238712,160598,117416,95678,110334,348754,8782,0,3219560,476,1088,2520,4,1219766,29560,563700,173078,257820,301480,,172220,41806.68,3219560,3219560,3220960,17492,4078,75878,793900,2664774,1209600,71432,2,46,0,2322978.24,0,339270.72,0,0,0,0,0,135694,1105602,1157540,246122,15704,3858,254,58,68,3219560,5094,834,74360,199326,111012,1767220,489204,17218,506,0,284,276,2273570,310144,0,33406,0,20,2343494,2098,366,0,0,0,0,0,0,0,0,16050,36902,7234,0,0,81248,10784,116300,34938,0,0,0,0,3027050,1330.94,1530,357602,416566,337452,171198,385186,392914,263198,167582,170762,2314,0,0
pos,181460,7634,6034,0,0,0,146928,1127254,4211790,7496468,7517370,3144144,574146,58284,8268,9238012,0,0,0,1517276,2831858,16230962,13692914,6904476,3618134,60,0,756,0,15522,1014,0,0,0,0,0,0,102904,10213768,13940276,27704,26744,9860,18674,43306,1440152,22745910,6,0,0,0,11219440,7156564,1903452,1121020,755202,564408,426108,395354,252672,490432,24654966,1226,394,1756,0,9238012,363444,1550620,5339496,387860,393520,424600,119040,181459.46,24654966,24654966,24680564,101645,56904,24944,438900,24284652,1209600,817940,1172,4190,0,14244931.2,0.0,10022479.68,602,1256,520028,2599990,5715150,7697884,5767240,1816450,142180,23436,2294,0,40,46,24654966,14042,2794,6594026,3405320,4670056,9554932,43482,0,0,0,14282,1810,12110350,519162,0,2454,0,0,14823530,37396,530,0,0,0,0,0,0,0,0,242252,71160,15288,0,0,783114,128322,3947260,604658,0,0,0,0,4527940,4504.86,5724,10315944,6272222,2533312,624832,1295930,1552742,1203654,461352,24664,0,0,0
neg,58666,254,224,0,0,0,0,0,0,158284,2244484,1598784,141388,146,0,1797024,0,382,0,0,0,3605218,3043170,785862,456798,0,0,0,0,530,108,0,0,0,0,0,0,2306748,408682,1427656,0,4478,866,1674,54870,2787842,1293232,124,0,0,0,1657438,977558,400558,301322,254760,289118,262304,28,0,0,4392264,0,6,32,8,1797024,58834,339374,443670,188740,234800,240540,111120,58665.97,4392264,4392264,4384622,22059,1022,69060,751500,4143086,1209600,102754,0,138,0,3334787.52,0.0,803638.08,0,0,0,0,1146,754948,2086550,1112894,162596,19536,5112,304,12,18,4392264,8618,1224,113968,617480,242036,2177862,955414,26398,86,0,308,228,3278642,54,0,12682,0,22,3398204,4980,696,0,0,0,0,0,0,0,0,30524,27740,6622,0,0,136300,22928,39580,5510,0,0,0,0,991320,2050.84,2412,858416,767952,378628,162314,374134,371940,463420,404304,359968,2010,0,0
neg,300,52,26,0,0,0,0,0,770,21110,8772,24670,72,0,0,19172,0,0,0,1226,3198,49030,40848,34964,3608,0,0,0,0,130,38,0,0,0,0,0,0,0,15592,39802,0,1862,126,174,244,8202,44786,0,0,0,0,40138,8348,4644,1102,312,114,108,566,60,2,85354,14,18,62,0,19172,628,25262,9030,,,,34060,299.1,85354,85354,89982,150,0,7534,84520,55394,1209600,1432,6,14,0,21279.36,0.0,32242.56,0,28,0,608,8394,20582,22790,2650,326,44,0,0,2,8,85354,1882,26,4222,9936,10934,27682,712,0,0,0,52,58,20076,5476,0,6,0,0,22802,222,40,0,0,0,0,0,0,0,0,654,60,8,7222,3200,508,110,1640,164,0,6,0,0,0,147.96,150,34914,8398,1074,542,1550,4712,1408,2796,0,0,0,0
pos,258414,265766,60466,0,0,326,66888,898796,2700940,8467054,28250924,8484684,1485062,150092,16248,10602098,81224,302,0,384372,648222,14385994,10714974,5579446,3710182,0,0,1193866,0,208264,57772,0,0,0,0,0,11628,11047508,14953288,12000908,12507682,50594,24410,38074,68952,18068292,32270624,68,0,0,0,20219966,14118234,2266378,1257636,907336,957178,2551356,6201110,1418328,623492,20352798,684,820,1918,660,10602098,514590,1789868,3782922,340520,337320,425360,263540,258414.49,20352798,20352798,51941308,389580,3046862,70834,969140,50521014,1209600,1927402,0,1680,0,35581702.08,1507093.44,13389888.0,,,223358,1375310,2258100,7389512,18757246,17467198,2479540,443572,124038,3140,26156,54954,20352798,31466,7990,11247782,4802288,11395294,23007672,28522,0,0,0,153958,84310,3619424,176290,7554,761140,0,6,14937012,114276,4324,380520,1759896,0,0,0,0,0,0,331110,25934,4048,81037606,16276594,491380,300814,41156860,27828454,10424048,231942,0,0,257414410,,,15684226,29284568,5332798,192398,25908,1116,0,0,0,0,0,0
neg,1546,0,,0,0,0,0,0,0,172,26332,78184,398,0,0,51216,0,0,0,0,0,101482,92112,18002,4834,0,0,0,0,0,0,0,0,0,0,0,0,36656,4426,64004,0,3592,70,98,98,1586,99638,4,0,0,0,52742,39514,7816,2836,1396,374,406,2,0,0,119554,0,30,146,0,51216,1118,8806,9136,1310700,1310700,1310700,17520,1545.22,119554,119554,124978,324,23128,11658,119040,105086,1209600,0,,,,84558.72,0.0,16836.48,,,0,0,0,1580,80224,22242,890,132,18,0,,0,119554,3600,34,1006,5664,3736,43912,43414,3718,2,0,,,,,,,,,,120,40,0,0,0,0,0,0,0,0,714,424,86,0,0,2198,390,236840,41728,0,0,0,0,545240,,,21230,12804,7052,4280,18256,38188,1792,510,938,36,0,0
neg,1438,96,88,0,0,0,0,0,0,226,18662,79908,686,0,0,43090,0,0,0,0,0,93202,76880,26106,8394,0,0,0,0,134,54,0,0,0,0,0,0,70032,29450,0,0,302,70,96,122,45536,53348,8,0,0,0,53910,34422,7564,2552,628,212,126,68,0,0,119382,8,32,438,2,43090,1154,11478,14254,,,,25360,1438.03,119382,119382,118536,315,0,11284,118520,99482,1209600,2546,0,10,0,76521.6,0.0,22763.52,0,0,0,0,0,6700,66448,25620,628,86,0,0,4,28,119382,408,58,218,3926,4606,26170,60106,3880,110,0,154,192,79356,54690,0,196,0,56,79578,204,126,0,0,0,12,0,0,0,0,850,160,72,0,0,938,278,1140,114,0,0,0,0,438070,203.74,152,24720,11002,2898,1006,1986,57204,606,32,28,0,0,0
neg,32896,2130706432,900,0,0,0,0,0,0,130,109056,1653934,532130,44042,9642,975528,0,0,0,0,0,2119746,1807648,639072,254112,0,0,45846,0,1726,274,0,0,0,0,0,21534,486656,537350,1303394,0,2970,2840,4198,284634,1680474,373186,628,4,0,0,670578,600604,276456,211168,135374,119284,110294,205872,19294,10,2759356,300,446,914,20,975528,28504,453056,183658,219280,346520,,67600,32895.08,2759356,2759356,2737606,19145,54,29834,333860,2348934,1209600,64476,2,66,0,1999897.92,0.0,346789.44,54,708,0,0,0,3914,322228,1078454,869108,69864,4750,616,6,14,2759356,2450,596,78076,176548,1588712,501264,1288,0,0,0,788,402,1992460,128470,0,1848,0,10,2029662,1360,152,0,0,0,0,0,0,0,0,17080,24708,13088,5971630,818036,42372,6762,9779680,990364,2040978,1902,0,0,1892330,1281.4,1210,357540,367068,339468,213058,897114,170440,3606,578,62,0,0,0
pos,125078,664,590,0,0,0,5084,221236,2704274,4818710,1401408,242704,28202,1952,0,2647400,6550,0,0,582260,894346,4817524,4457034,1830478,776332,12,0,0,0,5632,1994,0,0,0,0,0,0,62,2259158,7154002,10348,43720,29312,27784,51532,1268306,8002886,30,0,0,0,2402992,2903394,1299590,870552,544610,377024,303408,295980,178616,247404,7231502,102,474,15938,8,2647400,96256,679058,1147602,279960,326560,274380,372300,125078.94,7231502,7231502,10124886,59460,228,109880,1172960,9423570,1209600,262974,0,860,0,7065003.84,0.0,2349855.36,,,41026,1254428,4147284,2957340,798782,191700,27244,5176,590,0,18,32,7231502,8066,1638,1330354,1152094,3275362,3649166,6890,0,0,0,1088,4856,6916196,1650780,0,68,0,0,7045486,10848,3766,0,0,0,0,0,0,0,0,60738,50576,13952,12829070,2148308,291532,49370,28700,3920,5656200,1168,0,0,3848480,,,2415644,1471738,798310,369042,975404,1314268,1608988,449278,20898,0,0,0
neg,40306,0,,0,0,0,0,0,0,3242,964032,1777972,236082,6782,0,1448760,0,0,0,0,0,2557256,2171862,589336,310824,0,0,0,0,0,0,0,0,0,0,0,34790,1986336,405424,561560,0,2526,534,1062,1564,19488,2962912,22,2,0,0,1084730,758034,265384,208590,188910,178570,183054,120826,12,0,3147492,68,86,234,96,1448760,41964,234330,351692,212280,250620,,119040,40306.03,3147492,3147492,3131240,17362,90432,67238,720300,2988110,1209600,0,,,,2444504.64,0.0,540464.64,0,564,0,0,0,214892,1613474,1054778,91998,10702,2178,88,,78,3147492,5448,616,44302,297664,178118,1271534,1158578,31742,108,0,,,,,,,,,,3194,124,0,0,0,0,0,0,0,0,24590,30476,6004,0,0,81788,12612,6200520,914836,0,2686,0,0,306090,1125.12,1480,560854,678522,362062,149160,340508,307612,244406,139910,192472,12604,0,0
neg,63982,1190,1118,0,0,0,0,0,0,564,158866,3063582,1093420,107456,11256,2007830,0,0,0,0,0,3879938,3299944,693344,515840,0,0,342,0,6112,856,0,0,0,0,0,7768,1195074,3156624,75678,0,2418,1114,2186,135874,3419158,874380,14,0,0,0,1316132,1089540,417964,267792,182960,148322,267982,744452,0,0,4573872,212,782,270,44,2007830,56424,297140,393976,158280,158600,246980,122420,63981.2,4573872,4573872,4536818,34682,343550,89386,937840,4435144,1209600,146972,2,60,0,3877593.6,0.0,554579.52,0,0,0,0,0,13972,1004754,2632980,738314,35846,8322,956,14,20,4573872,5498,754,133134,319056,200186,3149282,609238,17782,214,0,1648,2424,2034308,89978,0,3786,0,62,3899888,3342,340,0,0,0,0,0,0,0,0,32322,50670,17100,0,0,100986,20824,22601400,4183684,0,0,0,0,4606100,1342.88,1576,577188,922872,692730,326522,698522,589456,319024,149940,157850,1040,0,0
neg,1542,24,20,0,0,0,0,0,0,86,54742,34700,2276,0,0,40794,0,0,0,0,0,86304,77606,12886,6088,0,0,0,0,60,18,0,0,0,0,0,8568,64724,4896,13616,0,126,14,40,34,6320,84966,304,0,0,0,32024,41646,10868,4908,1644,482,222,10,0,0,99224,12,10,1804,0,40794,1092,6632,6220,,,,12620,1542.64,99224,99224,102260,343,0,9736,98900,91804,1209600,2792,2,6,0,84161.28,0.0,7546.56,0,0,0,0,0,19586,55592,16056,394,138,38,0,6,10,99224,172,30,68,4416,632,23980,60270,2220,16,0,38,156,84484,59006,0,2,0,28,84488,80,38,0,0,0,0,0,0,0,0,550,276,124,0,0,1300,378,60,4,0,0,0,0,542630,101.44,68,8578,13182,5818,2784,13412,46780,1102,116,32,0,0,0
neg,15884,3032,1826,0,0,0,0,0,0,11424,217062,11219012,4070090,117588,2,6479774,0,0,0,0,0,14016396,12845396,2050372,1084358,0,0,134044,0,12308,2694,0,0,0,0,0,67466,1738224,9040,13820448,0,4628,1178,1688,4926,266068,15356524,140,26,0,0,14290102,1099220,145462,53578,25276,13390,6814,1336,0,0,16066640,658,1048,2270,1594,6479774,179052,239808,1808994,123360,119500,164140,39260,15884.39,16066640,16066640,16054648,18840,23734,29316,332260,15635178,1209600,357892,338,680,0,5117587.2,371163.84,10136385.6,0,1032,0,0,0,42158,780430,10630270,3860466,306128,15492,234,1218,1472,16066640,8300,1026,166280,9621038,1309776,2359026,2022902,144880,1950,0,3738,7532,842590,4576,0,7818,0,0,5607374,55320,450,0,0,21670,386620,0,0,0,0,70210,1626,270,0,0,33062,16512,21430320,2213772,10042250,23430,0,0,14884560,2430.48,2560,10829678,4611594,126022,14630,25712,14006,6000,3006,4530,0,0,0
neg,63540,330,290,0,0,0,0,0,0,14852,616944,3177928,342192,37138,3616,2032554,0,0,0,0,0,3691884,3232412,749208,359054,0,0,0,0,1396,652,0,0,0,0,0,4150,327246,979270,2882004,0,3222,1308,1684,2210,41874,4141552,820,0,0,0,1445482,1094018,422824,309778,239562,190402,181254,308144,1206,0,4442318,50,42,312,2,2032554,62504,348244,398114,184760,191740,219940,142840,63540.71,4442318,4442318,4438678,25041,670,74010,801740,4192670,1209600,131766,0,164,0,3499374.72,225816.0,464152.32,0,746,0,0,0,119670,1942444,1883994,219358,22652,4510,42,524,710,4442318,6880,952,135598,330852,356096,2457248,892606,12308,130,0,496,1416,3490580,242,0,2848,0,0,3524864,4398,884,0,0,10,234396,0,0,0,0,32708,74352,12876,0,0,154478,26862,46760,7326,0,0,0,0,3540730,1813.82,2118,722268,713322,501704,244260,476718,388034,349418,260492,503728,32726,0,0
neg,91910,0,,0,0,0,0,0,0,6378,1328086,3129516,933602,5214,0,2986428,0,34,0,0,0,5107562,4760680,562136,251066,0,0,0,0,0,0,0,0,0,0,0,31670,3374562,1106936,889628,0,5346,1084,1616,1994,1427456,3958740,6560,0,0,0,2240098,685998,414696,375966,346088,337388,506336,496226,0,0,5670828,0,18,194,94,2986428,50842,259130,300460,152660,132080,71060,81580,91910.75,5670828,5670828,5612434,28446,189858,76498,820980,5402796,1209600,0,,,,4801624.32,0.0,592585.92,,,0,0,558,155090,2124918,2642180,434880,37782,7124,264,,0,5670828,5134,872,3352,99958,515076,2091558,2667514,19288,44,0,,,,,,,,,,4578,212,0,0,0,0,0,0,0,0,26706,54266,12012,0,0,125602,17178,6815600,926090,0,0,0,0,32857340,,,628906,697734,503356,281566,721708,947828,785304,392494,426728,17172,0,0
neg,61524,,,,,0,0,0,0,194,162384,3502420,959798,5012,192,1652172,0,54,,0,0,4011796,3613228,2274342,362526,,0,0,0,,,0,0,0,0,0,7930,1438650,2009592,1173828,0,31718,31780,44742,63226,885604,3558110,14812,8,0,0,2001024,858996,434142,310552,258570,300638,341202,124402,474,0,6287050,,,,,1652172,51522,1789442,480500,243100,426620,576620,48100,61523.6,6287050,6287050,,27478,,,226520,,1209600,,,,,4055097.6,0.0,570705.6,,,0,0,0,14830,1908870,2471098,201176,27670,6282,74,,,6287050,6176,1142,226828,292518,416930,3422080,260722,3604,0,0,,,,,,,,,,,,,,,,,,,,23796,,,,,,,,,,,,,,,,596702,1169326,641840,335732,1155560,577278,120492,26874,6196,0,,
neg,102188,2536,2244,0,0,0,0,0,0,274172,2778472,4452716,979064,8226,0,4422510,2828730,0,0,0,0,4338242,922106,4396590,3287652,0,0,8526,0,13282,2656,0,0,0,0,0,12308,309078,8050744,120520,0,5094,2352,2938,293088,5777296,2388176,23706,0,0,0,3079806,1608904,697960,534904,417316,352826,507044,1273476,20414,0,8735264,0,5210,2930,0,4422510,237042,696426,3687306,648160,679780,724940,133380,102187.61,8735264,8735264,8695960,63773,197416,15018,257700,8492650,1209600,171154,176,184,0,6197207.04,0.0,2289833.28,0,0,0,0,532,163856,1508432,4496324,2185524,126110,10940,932,3270,3338,8735264,8122,974,307294,1604962,328956,2698256,3469174,72976,1936,0,3678,8662,5238910,1447854,0,20368,0,0,6256160,9032,812,0,0,0,0,0,0,0,0,217962,35174,10156,0,0,176634,31000,1628180,710796,0,0,0,0,72187730,2121.1,2306,2315768,1287260,936676,635268,2102738,1009348,100740,45050,59104,698,0,0
neg,50804,148,140,0,0,0,0,0,0,1648,363114,3502014,1709070,137854,904,2213290,0,0,0,0,0,4427378,3231508,1979838,946202,0,0,0,0,694,120,0,0,0,0,0,0,842126,1252732,3619746,0,6126,2196,4940,263710,3566424,1870924,284,0,0,0,3233458,1211742,387930,221802,178388,307798,173486,0,0,0,6409292,0,82,748,40,2213290,85572,701192,1260650,457540,357480,344140,92200,50803.53,6409292,6409292,6287932,21363,19142,15542,338200,5714604,1209600,184508,16,280,0,3769558.08,0,1938805.44,0,0,0,0,0,87260,1354560,2746312,1337912,174094,13074,1392,796,836,6409292,15236,1938,233708,1039394,685312,3103226,597860,36998,932,0,290,286,3386596,136436,0,24970,66,30,3938718,7654,538,0,0,0,0,0,0,0,0,51380,28126,7030,0,0,169362,37810,1276660,253368,0,0,0,0,1558360,4061.48,4476,2066236,1460528,427948,228506,595088,597826,294570,37624,6278,0,0,0
neg,24,2130706442,54,0,0,0,0,0,0,6,0,7926,0,0,0,2448,0,0,0,0,0,13112,10372,5528,1074,0,0,0,0,26,22,0,0,0,0,0,0,0,748,7184,0,58,22,356,1194,180,2068,4054,0,0,0,5348,842,210,134,106,92,722,164,172,142,18670,0,0,2,0,2448,198,2908,2596,,,,5340,23.08,18670,18670,13264,37,0,1750,18480,7988,1209600,484,2,0,0,2923.2,0.0,3509.76,0,20,0,0,0,0,5622,1506,798,6,0,0,0,12,18670,1566,20,24,980,98,2530,2430,278,6,0,92,56,3398,30,0,12,0,0,3400,42,36,0,0,0,0,0,0,0,0,194,0,0,1604,600,68,48,10240,1030,5902,14,0,0,0,0.84,46,5098,2012,598,58,84,46,36,0,0,0,0,0
neg,113840,382,354,0,0,0,0,0,2650,860524,3936060,1796872,175912,15134,66,2937104,0,544,598,16864,31076,6088076,5505782,914028,517822,10,0,0,0,412,466,0,0,0,0,0,0,0,544440,6242778,0,7036,6442,7390,20800,431084,6314458,8,0,0,0,1438552,2160662,943038,608472,369364,289964,426856,264516,254386,31408,7019834,5960,7446,2644,8,2937104,76792,414440,494696,133500,133860,141260,107700,113840.66,7019834,7019834,7043732,52116,1392,91630,961840,6787218,1209600,150236,4,90,0,5641017.6,352301.76,789198.72,52,1564,0,1562,81238,1643102,3250878,1660356,132158,15376,2514,34,24,28,7019834,4592,802,863692,242140,5290278,384954,760,0,0,0,354,1156,5113208,3998978,0,116,0,0,5661388,5624,1256,0,0,10120,360066,0,0,0,0,34084,16706,3532,12565760,1670358,115632,18344,2932880,300332,6906642,37614,0,0,44622420,1388,1720,1165678,602644,411714,210806,484100,1419862,2261222,225958,5234,0,0,0
pos,1008762,1336,140,0,0,0,8168,353898,5271272,20214538,18656552,5234366,494364,16818,2430,21719736,0,0,0,3371202,4627986,41429376,39773792,14358486,3859684,0,0,0,0,3116,790,0,0,0,0,0,0,598866,21535276,28106664,11600,34780,14418,20116,30348,22875086,27277658,0,0,0,0,7245290,18463636,8816188,4825354,2791728,1834760,1423568,2131584,1908266,812032,59165060,8482,128038,20018,294,21719736,575468,10431974,3901130,308180,348740,311860,204340,1008761.06,59165060,59165060,59095636,295804,91246,57310,1035840,50252406,1209600,956146,278,182,0,47515605.12,0.0,2701361.28,14,7082,60392,1410540,12654200,21317368,10887286,3280962,485392,122486,32530,1250,2086,8114,59165060,31862,9814,1614984,1186584,5644780,40259652,1462462,42268,0,0,282,146,8386020,4908394,0,224,0,0,8442798,37964,1252,0,0,0,0,0,0,0,0,350242,146312,67466,84652514,14867234,952266,213194,50760,181914,17120708,937402,0,0,54182110,19716.24,15972,2876408,3477796,4033704,1951870,6288146,3482456,3800960,23933216,407842,8,0,0
neg,1916,38,32,0,0,0,0,0,0,22738,75622,13338,0,0,0,49620,0,0,0,262,422,103140,89266,33986,7252,0,0,0,0,26,94,0,0,0,0,0,0,0,51272,60426,0,228,100,164,176,3076,107954,0,0,0,0,28974,44420,32916,3940,530,210,128,570,10,0,137470,4,20,46,0,49620,1102,20244,13356,,,,33260,1915.34,137470,137470,137078,520,0,13244,136740,111698,1209600,2026,2,10,0,87849.6,11796.48,10819.2,0,46,0,0,5136,64338,39744,2084,366,30,0,0,54,58,137470,1244,48,2816,6782,12258,87720,830,0,0,0,52,196,89432,694,0,0,0,0,89772,134,86,280,16776,0,0,0,0,0,0,860,18,6,0,0,1534,324,184760,18450,0,0,0,0,915350,150.62,176,24406,8444,3364,936,3166,6024,5768,59590,0,0,0,0
neg,208766,0,,0,0,0,0,0,0,133088,3136366,6627698,2437128,14536,0,6324792,0,52,0,1280,1928,11219324,10104508,1579042,925866,0,0,0,0,0,0,0,0,0,0,0,10566,2547780,9388832,401638,0,16540,10226,8384,11362,1982020,10279418,40860,4,2,0,4303336,1668872,917464,778100,710426,790344,1295620,1508530,353636,22488,12801852,160,1054,504,330,6324792,136230,953556,618866,231140,152500,132880,82040,208765.89,12801852,12801852,12659196,97691,1880828,55184,680680,12348816,1209600,0,,,,11804505.6,0.0,528240.96,,,0,0,27412,931634,4939168,5292584,1040168,97068,20304,478,,0,12801852,12004,2024,275716,313548,579862,9953812,1190094,21742,14,0,,,,,,,,,,5992,468,0,0,0,0,0,0,0,0,76630,209942,37028,0,0,498826,58958,13778660,3991930,0,0,0,0,3933960,,,579252,1938498,2070290,1068186,2419892,2193914,1485280,537252,56250,2,0,0
